HS6,Country,AdValorem
300259,Korea,0.0
300290,Korea,0.0
300310,Korea,0.0
300320,Korea,0.0
300331,Korea,0.0
300339,Korea,0.0
300341,Korea,0.0
300342,Korea,0.0
300343,Korea,0.0
300349,Korea,0.0
300360,Korea,0.0
300390,Korea,0.0
300410,Korea,0.0
300420,Korea,0.0
300431,Korea,0.0
300432,Korea,0.0
300439,Korea,0.0
300441,Korea,0.0
300442,Korea,0.0
300443,Korea,0.0
300449,Korea,0.0
300450,Korea,0.0
300460,Korea,0.0
300490,Korea,0.0
300510,Korea,0.0
300590,Korea,0.0
300610,Korea,0.0
300630,Korea,0.0
300640,Korea,0.0
300650,Korea,0.0
300670,Korea,0.0
300691,Korea,0.0
300692,Korea,0.0
310100,Korea,0.0
310221,Korea,0.0
310229,Korea,0.0
310230,Korea,0.0
310240,Korea,0.0
310260,Korea,0.0
310280,Korea,0.0
310290,Korea,0.0
310311,Korea,0.0
310319,Korea,0.0
310390,Korea,0.0
310420,Korea,0.0
310430,Korea,0.0
310490,Korea,0.0
310510,Korea,0.0
310520,Korea,0.0
310530,Korea,0.0
310540,Korea,0.0
310551,Korea,0.0
310559,Korea,0.0
310560,Korea,0.0
310590,Korea,0.0
320110,Korea,0.0
320120,Korea,0.0
320190,Korea,0.0
320210,Korea,6.25
320290,Korea,0.0
320300,Korea,0.0
320411,Korea,0.0
320412,Korea,0.0
320413,Korea,0.56
320414,Korea,0.0
320415,Korea,0.0
320416,Korea,0.0
320417,Korea,0.0
320419,Korea,0.0
320420,Korea,0.0
320490,Korea,6.88
320500,Korea,0.0
320611,Korea,0.0
320619,Korea,0.0
320620,Korea,0.0
320641,Korea,6.25
320642,Korea,0.0
320650,Korea,0.0
320710,Korea,0.0
320720,Korea,0.0
320730,Korea,0.0
320740,Korea,0.0
320810,Korea,0.0
320820,Korea,0.0
320890,Korea,0.0
320910,Korea,0.0
320990,Korea,0.0
321100,Korea,0.0
321210,Korea,0.0
321290,Korea,0.0
321310,Korea,0.0
321390,Korea,0.0
321410,Korea,0.0
321490,Korea,6.25
321511,Korea,0.0
321519,Korea,0.0
321590,Korea,0.0
330112,Korea,5.0
330113,Korea,5.0
330124,Korea,10.0
330125,Korea,10.0
330129,Korea,10.0
330130,Korea,5.0
330190,Korea,5.0
330290,Korea,6.25
330410,Korea,0.0
330420,Korea,0.0
330430,Korea,0.0
330491,Korea,0.0
330499,Korea,0.0
330510,Korea,0.0
330520,Korea,0.0
330530,Korea,0.0
330590,Korea,0.0
330610,Korea,0.0
330620,Korea,0.0
330690,Korea,0.0
330710,Korea,0.0
330720,Korea,0.0
330730,Korea,0.0
330749,Korea,0.0
330790,Korea,0.0
340111,Korea,0.0
340120,Korea,0.0
340130,Korea,0.0
340231,Korea,0.0
340239,Korea,0.0
340241,Korea,6.25
340242,Korea,6.25
340249,Korea,6.25
340250,Korea,0.0
340290,Korea,0.0
340311,Korea,0.0
340319,Korea,0.0
340391,Korea,0.0
340399,Korea,0.0
340420,Korea,0.0
340490,Korea,0.0
340510,Korea,0.0
340520,Korea,0.0
340530,Korea,0.0
340540,Korea,0.0
340590,Korea,0.0
340600,Korea,0.0
340700,Korea,0.0
350110,Korea,5.0
350190,Korea,5.0
350211,Korea,5.0
350219,Korea,5.0
350220,Korea,5.0
350290,Korea,5.0
350300,Korea,5.0
350400,Korea,5.0
350510,Korea,10.0
350520,Korea,5.0
350610,Korea,0.0
350691,Korea,6.25
350699,Korea,0.0
350710,Korea,0.0
350790,Korea,0.0
360100,Korea,0.0
360200,Korea,0.0
360310,Korea,0.0
360320,Korea,0.0
360330,Korea,0.0
360340,Korea,0.0
360350,Korea,0.0
360360,Korea,0.0
360410,Korea,0.0
360490,Korea,0.0
360610,Korea,0.0
360690,Korea,0.0
370110,Korea,0.0
370120,Korea,0.0
370130,Korea,0.0
370191,Korea,0.0
370199,Korea,0.0
370210,Korea,0.0
370231,Korea,0.0
370232,Korea,0.0
370239,Korea,0.0
370241,Korea,0.0
370242,Korea,0.0
370243,Korea,0.0
370244,Korea,0.0
370252,Korea,0.0
370253,Korea,0.0
370254,Korea,0.0
370255,Korea,0.0
370256,Korea,0.0
370296,Korea,0.0
370297,Korea,0.0
370298,Korea,0.0
370310,Korea,0.0
370320,Korea,0.0
370390,Korea,0.0
370400,Korea,0.0
370500,Korea,0.0
370610,Korea,0.0
370690,Korea,0.0
370710,Korea,0.0
370790,Korea,0.0
380110,Korea,0.0
380120,Korea,0.0
380130,Korea,0.0
380190,Korea,0.0
380210,Korea,0.0
380290,Korea,0.0
380300,Korea,0.0
380400,Korea,0.0
380510,Korea,0.0
380590,Korea,0.0
380610,Korea,0.0
380620,Korea,0.0
380630,Korea,0.0
380690,Korea,0.0
380700,Korea,0.0
380852,Korea,6.25
380859,Korea,0.0
380861,Korea,6.25
380862,Korea,6.25
380869,Korea,6.25
380891,Korea,6.25
380892,Korea,0.0
380893,Korea,0.0
380894,Korea,0.0
380899,Korea,0.0
380910,Korea,5.0
380991,Korea,0.0
380992,Korea,0.0
380993,Korea,6.25
381010,Korea,0.0
381090,Korea,5.0
381111,Korea,0.0
381119,Korea,0.0
381121,Korea,0.0
381129,Korea,0.0
381190,Korea,0.0
381210,Korea,0.0
381231,Korea,0.0
381239,Korea,0.0
381300,Korea,0.0
381400,Korea,0.0
381511,Korea,0.0
381512,Korea,0.0
381519,Korea,0.0
381590,Korea,0.0
381600,Korea,0.0
381900,Korea,0.0
382000,Korea,0.0
382100,Korea,0.0
382211,Korea,0.0
382212,Korea,0.0
382213,Korea,0.0
382219,Korea,0.0
382290,Korea,0.0
382312,Korea,5.0
382313,Korea,5.0
382410,Korea,0.0
382430,Korea,0.0
382440,Korea,0.0
382450,Korea,0.0
382460,Korea,5.0
382481,Korea,0.0
382482,Korea,0.0
382483,Korea,0.0
382484,Korea,0.0
382485,Korea,0.0
382486,Korea,0.0
382487,Korea,0.0
382488,Korea,0.0
382489,Korea,0.0
382491,Korea,0.0
382492,Korea,0.0
382499,Korea,0.0
382510,Korea,0.0
382520,Korea,0.0
382530,Korea,0.0
382541,Korea,0.0
382549,Korea,0.0
382550,Korea,0.0
382561,Korea,0.0
382569,Korea,0.0
382590,Korea,0.0
382600,Korea,0.0
382711,Korea,0.0
382712,Korea,0.0
382713,Korea,0.0
382714,Korea,0.0
382720,Korea,0.0
382731,Korea,0.0
382732,Korea,0.0
382739,Korea,0.0
382740,Korea,0.0
382751,Korea,0.0
382759,Korea,0.0
382761,Korea,0.0
382762,Korea,0.0
382763,Korea,0.0
382764,Korea,0.0
382765,Korea,0.0
382768,Korea,0.0
382769,Korea,0.0
382790,Korea,0.0
390130,Korea,0.0
390140,Korea,5.0
390190,Korea,5.0
390430,Korea,5.0
390440,Korea,0.0
390450,Korea,0.0
390461,Korea,0.0
390512,Korea,0.0
390521,Korea,0.0
390529,Korea,0.0
390530,Korea,0.0
390591,Korea,0.0
390599,Korea,0.0
390610,Korea,5.0
390710,Korea,0.0
390721,Korea,0.0
390729,Korea,0.0
390730,Korea,0.0
390740,Korea,0.0
390750,Korea,0.0
390799,Korea,0.0
390810,Korea,0.0
390890,Korea,0.0
390910,Korea,0.0
390920,Korea,0.0
390931,Korea,0.0
390939,Korea,0.0
390940,Korea,0.0
390950,Korea,0.0
391000,Korea,0.0
391110,Korea,0.0
391120,Korea,0.0
391190,Korea,0.0
391211,Korea,0.0
391212,Korea,0.0
391220,Korea,0.0
391231,Korea,0.0
391239,Korea,0.0
391290,Korea,0.0
391310,Korea,0.0
391390,Korea,0.0
391400,Korea,0.0
391710,Korea,0.0
391721,Korea,6.25
391722,Korea,6.25
391723,Korea,6.25
391729,Korea,6.25
391731,Korea,6.25
391732,Korea,6.25
391733,Korea,6.25
391739,Korea,6.25
391740,Korea,6.25
391990,Korea,0.0
392063,Korea,6.25
392079,Korea,0.0
392092,Korea,0.0
392093,Korea,0.0
392094,Korea,0.0
392114,Korea,0.0
392210,Korea,6.25
392220,Korea,6.25
392290,Korea,6.25
392310,Korea,6.25
392330,Korea,6.25
392340,Korea,6.25
392350,Korea,6.25
392390,Korea,6.25
392410,Korea,6.25
392490,Korea,6.25
392510,Korea,6.25
392520,Korea,6.25
392530,Korea,6.25
392590,Korea,6.25
392610,Korea,6.25
392620,Korea,6.25
392640,Korea,6.25
392690,Korea,0.0
400130,Korea,0.0
400211,Korea,0.0
400219,Korea,0.0
400220,Korea,0.0
400231,Korea,0.0
400239,Korea,0.0
400241,Korea,0.0
400249,Korea,0.0
400251,Korea,0.0
400260,Korea,0.0
400280,Korea,0.0
400291,Korea,0.0
400299,Korea,0.0
400400,Korea,0.0
400510,Korea,0.0
400520,Korea,0.0
400591,Korea,0.0
400599,Korea,0.0
400610,Korea,0.0
400690,Korea,0.0
400700,Korea,0.0
400811,Korea,0.0
400821,Korea,0.0
400911,Korea,0.0
400912,Korea,0.0
400922,Korea,0.0
400932,Korea,0.0
400942,Korea,6.25
401011,Korea,0.0
401012,Korea,0.0
401019,Korea,0.0
401033,Korea,0.0
401034,Korea,0.0
401035,Korea,0.0
401036,Korea,0.0
401039,Korea,0.0
401170,Korea,0.0
401180,Korea,0.0
401190,Korea,0.0
401211,Korea,0.0
401212,Korea,0.0
401213,Korea,0.0
401219,Korea,0.0
401290,Korea,0.0
401310,Korea,0.0
401320,Korea,0.0
401390,Korea,0.0
401490,Korea,0.0
401512,Korea,0.0
401519,Korea,0.0
401590,Korea,0.0
401610,Korea,0.0
401691,Korea,0.0
401692,Korea,0.0
401694,Korea,0.0
401695,Korea,0.0
401699,Korea,0.0
401700,Korea,0.0
410411,Korea,0.0
410419,Korea,0.0
410441,Korea,0.0
410449,Korea,0.0
410510,Korea,0.0
410530,Korea,0.0
410621,Korea,0.0
410622,Korea,0.0
410631,Korea,0.0
410632,Korea,0.0
410640,Korea,0.0
410691,Korea,0.0
410692,Korea,0.0
410711,Korea,0.0
410712,Korea,0.0
410719,Korea,0.0
410791,Korea,0.0
410792,Korea,0.0
410799,Korea,0.0
411200,Korea,0.0
411310,Korea,0.0
411320,Korea,0.0
411330,Korea,0.0
411390,Korea,0.0
411410,Korea,0.0
411420,Korea,0.0
411510,Korea,0.0
411520,Korea,0.0
420100,Korea,0.0
420211,Korea,0.0
420212,Korea,0.0
420219,Korea,0.0
420221,Korea,0.0
420222,Korea,0.0
420229,Korea,0.0
420231,Korea,0.0
420232,Korea,0.0
420239,Korea,0.0
420291,Korea,0.0
420292,Korea,0.0
420299,Korea,0.0
420310,Korea,0.0
420321,Korea,0.0
420329,Korea,0.0
420330,Korea,0.0
420340,Korea,0.0
420500,Korea,0.0
420600,Korea,0.0
430110,Korea,0.0
430160,Korea,0.0
430180,Korea,0.0
430190,Korea,0.0
430211,Korea,0.0
430219,Korea,0.0
430220,Korea,0.0
430230,Korea,0.0
430310,Korea,0.0
430390,Korea,0.0
430400,Korea,0.0
440111,Korea,0.0
440112,Korea,0.0
440121,Korea,0.0
440122,Korea,0.0
440131,Korea,0.0
440132,Korea,0.0
440139,Korea,0.0
440141,Korea,0.0
440149,Korea,0.0
440210,Korea,0.0
440220,Korea,0.0
440290,Korea,0.0
440311,Korea,0.0
440312,Korea,0.0
440321,Korea,0.0
440322,Korea,0.0
440323,Korea,0.0
440324,Korea,0.0
440325,Korea,0.0
440326,Korea,0.0
440341,Korea,0.0
440342,Korea,0.0
440349,Korea,0.0
440391,Korea,0.0
440393,Korea,0.0
440394,Korea,0.0
440395,Korea,0.0
440396,Korea,0.0
440397,Korea,0.0
440398,Korea,0.0
440399,Korea,0.0
440410,Korea,0.0
440420,Korea,0.0
440500,Korea,0.0
440611,Korea,0.0
440612,Korea,0.0
440691,Korea,0.0
440692,Korea,0.0
440711,Korea,0.0
440712,Korea,0.0
440713,Korea,0.0
440714,Korea,0.0
440719,Korea,0.0
440721,Korea,0.0
440722,Korea,0.0
440723,Korea,0.0
440725,Korea,0.0
440726,Korea,0.0
440727,Korea,0.0
440728,Korea,0.0
440729,Korea,0.0
440791,Korea,0.0
440792,Korea,0.0
440793,Korea,0.0
440794,Korea,0.0
440795,Korea,0.0
440796,Korea,0.0
440797,Korea,0.0
440799,Korea,0.0
440810,Korea,0.0
440831,Korea,0.0
440839,Korea,0.0
440890,Korea,0.0
440910,Korea,0.0
440921,Korea,0.0
440922,Korea,0.0
440929,Korea,0.0
441011,Korea,0.0
441012,Korea,0.0
441019,Korea,0.0
441090,Korea,0.0
441192,Korea,0.0
441193,Korea,0.0
441194,Korea,0.0
441210,Korea,0.0
441231,Korea,0.0
441233,Korea,0.0
441234,Korea,0.0
441239,Korea,0.0
441241,Korea,0.0
441242,Korea,0.0
441249,Korea,0.0
441251,Korea,0.0
441252,Korea,0.0
441259,Korea,0.0
441291,Korea,0.0
441292,Korea,0.0
441299,Korea,0.0
441300,Korea,0.0
441410,Korea,0.0
441490,Korea,0.0
441510,Korea,0.0
441520,Korea,0.0
441600,Korea,0.0
441700,Korea,0.0
441811,Korea,0.0
441819,Korea,0.0
441821,Korea,0.0
441829,Korea,0.0
441830,Korea,0.0
441840,Korea,0.0
441850,Korea,0.0
441873,Korea,0.0
441874,Korea,0.0
441875,Korea,0.0
441879,Korea,0.0
441881,Korea,0.0
441882,Korea,0.0
441883,Korea,0.0
441889,Korea,0.0
441891,Korea,0.0
441892,Korea,0.0
441899,Korea,0.0
441911,Korea,0.0
441912,Korea,0.0
441919,Korea,0.0
441920,Korea,0.0
441990,Korea,0.0
442011,Korea,0.0
442019,Korea,0.0
442090,Korea,0.0
442110,Korea,0.0
442120,Korea,0.0
442191,Korea,0.0
442199,Korea,0.0
450110,Korea,0.0
450190,Korea,0.0
450200,Korea,0.0
450310,Korea,0.0
450390,Korea,0.0
450410,Korea,0.0
450490,Korea,0.0
470100,Korea,0.0
470200,Korea,0.0
470311,Korea,0.0
470319,Korea,0.0
470321,Korea,0.0
470329,Korea,0.0
470411,Korea,0.0
470419,Korea,0.0
470421,Korea,0.0
470429,Korea,0.0
470500,Korea,0.0
470610,Korea,0.0
470620,Korea,0.0
470630,Korea,0.0
470691,Korea,0.0
470692,Korea,0.0
470693,Korea,0.0
470710,Korea,0.0
470720,Korea,0.0
470730,Korea,0.0
470790,Korea,0.0
480100,Korea,0.0
480210,Korea,0.0
480220,Korea,0.0
480240,Korea,0.0
480254,Korea,0.0
480255,Korea,0.0
480256,Korea,0.0
480257,Korea,0.0
480258,Korea,0.0
480261,Korea,0.0
480262,Korea,0.0
480269,Korea,0.0
480300,Korea,0.0
480411,Korea,0.0
480419,Korea,0.0
480421,Korea,0.0
480429,Korea,0.0
480431,Korea,0.0
480439,Korea,0.0
480441,Korea,0.0
480442,Korea,0.0
480449,Korea,0.0
480451,Korea,0.0
480452,Korea,0.0
480459,Korea,0.0
480511,Korea,0.0
480512,Korea,0.0
480519,Korea,0.0
480524,Korea,0.0
480525,Korea,0.0
480530,Korea,0.0
480540,Korea,0.0
480550,Korea,0.0
480591,Korea,0.0
480592,Korea,0.0
480593,Korea,0.0
480610,Korea,0.0
480620,Korea,0.0
480630,Korea,0.0
480640,Korea,0.0
480700,Korea,0.0
480810,Korea,0.0
480840,Korea,0.0
480890,Korea,0.0
480920,Korea,0.0
480990,Korea,0.0
481014,Korea,0.0
481019,Korea,0.0
481022,Korea,0.0
481029,Korea,0.0
481031,Korea,0.0
481032,Korea,0.0
481039,Korea,0.0
481092,Korea,0.0
481099,Korea,0.0
481110,Korea,0.0
481141,Korea,0.0
481149,Korea,0.0
481151,Korea,0.0
481159,Korea,0.0
481160,Korea,0.0
481190,Korea,0.0
481200,Korea,0.0
481310,Korea,0.0
481320,Korea,0.0
481390,Korea,0.0
481420,Korea,0.0
481490,Korea,0.0
481620,Korea,0.0
481690,Korea,0.0
481720,Korea,0.0
481810,Korea,0.0
481820,Korea,0.0
481830,Korea,0.0
481850,Korea,0.0
481890,Korea,0.0
481910,Korea,0.0
481920,Korea,0.0
481930,Korea,0.0
481940,Korea,0.0
481950,Korea,0.0
481960,Korea,0.0
482010,Korea,0.0
482020,Korea,0.0
482030,Korea,0.0
482040,Korea,0.0
482050,Korea,0.0
482090,Korea,0.0
482210,Korea,0.0
482290,Korea,0.0
482320,Korea,0.0
482340,Korea,0.0
482370,Korea,0.0
482390,Korea,0.0
490110,Korea,0.0
490191,Korea,0.0
490199,Korea,0.0
490300,Korea,0.0
490700,Korea,0.0
490810,Korea,0.0
490890,Korea,0.0
490900,Korea,0.0
491000,Korea,0.0
491110,Korea,0.0
491191,Korea,0.0
491199,Korea,0.0
500100,Korea,5.0
500300,Korea,0.0
500400,Korea,0.0
500500,Korea,0.0
500600,Korea,0.0
500710,Korea,0.0
500720,Korea,0.0
510111,Korea,0.0
510119,Korea,0.0
510129,Korea,0.0
510211,Korea,0.0
510219,Korea,0.0
510220,Korea,0.0
510310,Korea,0.0
510320,Korea,0.0
510330,Korea,0.0
510400,Korea,0.0
510510,Korea,0.0
510521,Korea,0.0
510529,Korea,0.0
510531,Korea,0.0
510539,Korea,0.0
510540,Korea,0.0
510610,Korea,0.0
510620,Korea,0.0
510710,Korea,0.0
510720,Korea,0.0
510810,Korea,0.0
510820,Korea,0.0
510910,Korea,0.0
510990,Korea,0.0
511000,Korea,0.0
511119,Korea,0.0
511120,Korea,0.0
511130,Korea,0.0
511190,Korea,0.0
511220,Korea,0.0
511290,Korea,0.0
511300,Korea,0.0
520411,Korea,0.0
520419,Korea,0.0
520420,Korea,0.0
520511,Korea,0.0
520512,Korea,0.0
520513,Korea,0.0
520514,Korea,0.0
520515,Korea,0.0
520521,Korea,0.0
520522,Korea,0.0
520523,Korea,0.0
520524,Korea,0.0
520526,Korea,0.0
520527,Korea,0.0
520528,Korea,0.0
520531,Korea,0.0
520532,Korea,0.0
520533,Korea,0.0
520534,Korea,0.0
520535,Korea,0.0
520541,Korea,0.0
520542,Korea,0.0
520543,Korea,0.0
520544,Korea,0.0
520546,Korea,0.0
520547,Korea,0.0
520548,Korea,0.0
520611,Korea,0.0
520612,Korea,0.0
520613,Korea,0.0
520614,Korea,0.0
520615,Korea,0.0
520621,Korea,0.0
520622,Korea,0.0
520623,Korea,0.0
520624,Korea,0.0
520625,Korea,0.0
520631,Korea,0.0
520632,Korea,0.0
520633,Korea,0.0
520634,Korea,0.0
520635,Korea,0.0
520641,Korea,0.0
520642,Korea,0.0
520643,Korea,0.0
520644,Korea,0.0
520645,Korea,0.0
520710,Korea,0.0
520790,Korea,0.0
520811,Korea,0.0
520812,Korea,0.0
520813,Korea,0.0
520819,Korea,0.0
520821,Korea,0.0
520822,Korea,0.0
520823,Korea,0.0
520831,Korea,0.0
520832,Korea,0.0
520833,Korea,0.0
520841,Korea,0.0
520842,Korea,0.0
520843,Korea,0.0
520849,Korea,0.0
520859,Korea,0.0
520911,Korea,0.0
520912,Korea,0.0
520919,Korea,0.0
520921,Korea,0.0
520922,Korea,0.0
520929,Korea,0.0
521011,Korea,0.0
521019,Korea,0.0
521021,Korea,0.0
521029,Korea,0.0
521031,Korea,0.0
521032,Korea,0.0
521111,Korea,0.0
521112,Korea,0.0
521119,Korea,0.0
521120,Korea,0.0
521211,Korea,0.0
521212,Korea,0.0
521213,Korea,0.0
521214,Korea,0.0
521221,Korea,0.0
521222,Korea,0.0
521223,Korea,0.0
530210,Korea,5.0
530290,Korea,5.0
530310,Korea,0.0
530390,Korea,0.0
530500,Korea,0.0
530610,Korea,0.0
530620,Korea,0.0
530710,Korea,0.0
530720,Korea,0.0
530810,Korea,0.0
530820,Korea,0.0
530890,Korea,0.0
530911,Korea,0.0
530919,Korea,0.0
530921,Korea,0.0
530929,Korea,0.0
531010,Korea,0.0
531090,Korea,0.0
531100,Korea,0.0
540110,Korea,0.0
540120,Korea,0.0
540232,Korea,0.0
540251,Korea,0.0
540252,Korea,0.0
540253,Korea,0.0
540259,Korea,0.0
540261,Korea,0.0
540333,Korea,0.0
540339,Korea,0.0
540342,Korea,0.0
540349,Korea,0.0
540411,Korea,0.0
540412,Korea,0.0
540419,Korea,0.0
540490,Korea,0.0
540500,Korea,0.0
540600,Korea,0.0
540720,Korea,0.0
540730,Korea,0.0
540741,Korea,0.0
540751,Korea,0.0
540753,Korea,0.0
540754,Korea,0.0
540771,Korea,0.0
540772,Korea,0.0
540773,Korea,0.0
540774,Korea,0.0
540781,Korea,0.0
540784,Korea,0.0
540791,Korea,0.0
540792,Korea,0.0
540793,Korea,0.0
540794,Korea,0.0
540810,Korea,0.0
540821,Korea,0.0
540823,Korea,0.0
540824,Korea,0.0
550111,Korea,0.0
550119,Korea,0.0
550120,Korea,0.0
550140,Korea,0.0
550190,Korea,0.0
550210,Korea,0.0
550290,Korea,0.0
550311,Korea,0.0
550319,Korea,0.0
550320,Korea,0.0
550330,Korea,0.0
550340,Korea,0.0
550390,Korea,0.0
550490,Korea,0.0
550510,Korea,0.0
550520,Korea,0.0
550610,Korea,0.0
550620,Korea,0.0
550630,Korea,0.0
550640,Korea,0.0
550690,Korea,0.0
550700,Korea,0.0
550810,Korea,0.0
550820,Korea,0.0
550911,Korea,0.0
550912,Korea,0.0
550921,Korea,0.0
550922,Korea,0.0
550931,Korea,0.0
550932,Korea,0.0
550941,Korea,0.0
550942,Korea,0.0
550951,Korea,0.0
550952,Korea,0.0
550953,Korea,0.0
550959,Korea,0.0
550961,Korea,0.0
550962,Korea,0.0
550969,Korea,0.0
550991,Korea,0.0
550992,Korea,0.0
550999,Korea,0.0
551110,Korea,0.0
551120,Korea,0.0
551130,Korea,0.0
551211,Korea,0.0
551221,Korea,0.0
551229,Korea,0.0
551291,Korea,0.0
551299,Korea,0.0
551311,Korea,0.0
551312,Korea,0.0
551313,Korea,0.0
551319,Korea,0.0
551341,Korea,0.0
551349,Korea,0.0
551411,Korea,0.0
551412,Korea,0.0
551419,Korea,0.0
551421,Korea,6.25
551422,Korea,0.0
551423,Korea,0.0
551429,Korea,0.0
551430,Korea,0.0
551441,Korea,0.0
551442,Korea,0.0
551443,Korea,0.0
551449,Korea,0.0
551521,Korea,0.0
551522,Korea,0.0
551529,Korea,0.0
551591,Korea,0.0
551611,Korea,0.0
551612,Korea,0.0
551613,Korea,0.0
551614,Korea,0.0
551621,Korea,0.0
551622,Korea,6.25
551624,Korea,0.0
551631,Korea,0.0
551632,Korea,0.0
551633,Korea,0.0
551634,Korea,0.0
551641,Korea,0.0
551642,Korea,0.0
551643,Korea,0.0
551644,Korea,0.0
551691,Korea,0.0
551692,Korea,0.0
551693,Korea,0.0
551694,Korea,0.0
560121,Korea,0.0
560122,Korea,0.0
560129,Korea,0.0
560130,Korea,0.0
560210,Korea,0.0
560221,Korea,0.0
560229,Korea,0.0
560290,Korea,0.0
560311,Korea,0.0
560312,Korea,0.0
560314,Korea,0.0
560391,Korea,0.0
560392,Korea,0.0
560393,Korea,0.0
560394,Korea,0.0
560410,Korea,0.0
560490,Korea,0.0
560500,Korea,0.0
560600,Korea,0.0
560721,Korea,0.0
560729,Korea,0.0
560741,Korea,0.0
560749,Korea,0.0
560750,Korea,0.0
560790,Korea,0.0
560811,Korea,0.0
560819,Korea,0.0
560890,Korea,0.0
560900,Korea,0.0
570110,Korea,0.0
570190,Korea,0.0
570210,Korea,0.0
570220,Korea,0.0
570231,Korea,0.0
570232,Korea,6.25
570239,Korea,0.0
570241,Korea,0.0
570249,Korea,0.0
570250,Korea,2.68
570291,Korea,0.0
570292,Korea,6.25
570299,Korea,0.0
570310,Korea,0.0
570339,Korea,0.0
570390,Korea,0.0
570410,Korea,0.0
570420,Korea,0.0
570490,Korea,0.0
570500,Korea,0.0
580110,Korea,0.0
580121,Korea,0.0
580122,Korea,0.0
580123,Korea,0.0
580126,Korea,0.0
580127,Korea,0.0
580131,Korea,0.0
580132,Korea,0.0
580133,Korea,0.0
580136,Korea,0.0
580137,Korea,0.0
580190,Korea,0.0
580210,Korea,0.0
580220,Korea,0.0
580230,Korea,0.0
580300,Korea,0.0
580410,Korea,0.0
580421,Korea,0.0
580429,Korea,0.0
580430,Korea,0.0
580500,Korea,0.0
580610,Korea,0.0
580620,Korea,0.0
580631,Korea,0.0
580639,Korea,0.0
580640,Korea,0.0
580710,Korea,0.0
580790,Korea,0.0
580810,Korea,0.0
580890,Korea,0.0
580900,Korea,0.0
581010,Korea,0.0
581091,Korea,0.0
581092,Korea,0.0
581099,Korea,0.0
581100,Korea,0.0
590110,Korea,0.0
590190,Korea,0.0
590210,Korea,6.25
590220,Korea,0.0
590290,Korea,0.0
590310,Korea,0.0
590410,Korea,0.0
590490,Korea,0.0
590500,Korea,0.0
590610,Korea,0.0
590691,Korea,0.0
590699,Korea,0.0
590800,Korea,0.0
590900,Korea,0.0
591000,Korea,0.0
591110,Korea,0.0
591120,Korea,0.0
591131,Korea,0.0
591132,Korea,0.0
591140,Korea,0.0
600110,Korea,0.0
600121,Korea,0.0
600122,Korea,0.0
600129,Korea,0.0
600191,Korea,0.0
600199,Korea,0.0
600240,Korea,0.0
600290,Korea,0.0
600310,Korea,0.0
600320,Korea,0.0
600330,Korea,0.0
600340,Korea,0.0
600390,Korea,0.0
600410,Korea,0.0
600490,Korea,0.0
600521,Korea,0.0
600522,Korea,0.0
600523,Korea,0.0
600524,Korea,0.0
600535,Korea,0.0
600536,Korea,0.0
600537,Korea,0.0
600538,Korea,0.0
600539,Korea,0.0
600541,Korea,0.0
600542,Korea,0.0
600543,Korea,0.0
600544,Korea,0.0
600610,Korea,0.0
600621,Korea,0.0
600622,Korea,0.0
600623,Korea,0.0
600624,Korea,0.0
600631,Korea,0.0
600632,Korea,0.0
600633,Korea,0.0
600634,Korea,0.0
600641,Korea,0.0
600642,Korea,0.0
600643,Korea,0.0
600644,Korea,0.0
610120,Korea,0.0
610130,Korea,0.0
610190,Korea,0.0
610210,Korea,6.25
610220,Korea,0.0
610230,Korea,0.0
610290,Korea,0.0
610310,Korea,0.0
610322,Korea,0.0
610323,Korea,0.0
610329,Korea,0.0
610331,Korea,0.0
610332,Korea,0.0
610333,Korea,0.0
610339,Korea,0.0
610341,Korea,0.0
610342,Korea,0.0
610343,Korea,0.0
610349,Korea,0.0
610413,Korea,0.0
610419,Korea,0.0
610422,Korea,0.0
610423,Korea,0.0
610429,Korea,0.0
610431,Korea,0.0
610432,Korea,0.0
610433,Korea,0.0
610439,Korea,0.0
610441,Korea,0.0
610442,Korea,0.0
610444,Korea,0.0
610449,Korea,0.0
610451,Korea,0.0
610459,Korea,0.0
610461,Korea,0.0
610469,Korea,0.0
610590,Korea,6.25
610712,Korea,6.25
610719,Korea,0.0
610721,Korea,0.0
610722,Korea,0.0
610729,Korea,0.0
610791,Korea,0.0
610799,Korea,0.0
610811,Korea,0.0
610819,Korea,0.0
610829,Korea,0.0
610831,Korea,0.0
610832,Korea,0.0
610839,Korea,0.0
610892,Korea,6.25
610899,Korea,0.0
611012,Korea,0.0
611019,Korea,0.0
611120,Korea,0.0
611130,Korea,0.0
611190,Korea,0.0
611211,Korea,0.0
611212,Korea,0.0
611219,Korea,0.0
611220,Korea,0.0
611231,Korea,0.0
611239,Korea,0.0
611241,Korea,0.0
611249,Korea,0.0
611300,Korea,0.0
611420,Korea,0.0
611430,Korea,0.0
611490,Korea,0.0
611510,Korea,0.0
611521,Korea,0.0
611522,Korea,0.0
611529,Korea,0.0
611530,Korea,0.0
611594,Korea,0.0
611595,Korea,0.0
611596,Korea,0.0
611599,Korea,0.0
611610,Korea,0.0
611691,Korea,0.0
611692,Korea,0.0
611693,Korea,0.0
611699,Korea,0.0
611710,Korea,0.0
611780,Korea,0.0
611790,Korea,0.0
620120,Korea,0.0
620130,Korea,0.0
620140,Korea,0.0
620190,Korea,0.0
620220,Korea,0.0
620230,Korea,0.0
620240,Korea,0.0
620290,Korea,0.0
